ID, file_name,cds,trna,hypothetical protein,transposase,pseudogene,conjuga,phage,fimbrial,plasmid,crispr,resistance,virulence,secretion system
esc_pa5114aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR6051938_trimmed.velvet.gff,5030,90,783,59,0,10,384,69,32,12,121,10,68
esc_pa5113aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa5113aa_as.fasta.gff,4933,79,741,58,0,7,341,72,30,11,120,12,65
esc_pa5113aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR6051937_trimmed.velvet.gff,4901,83,743,58,0,8,341,72,31,11,117,12,67
esc_pa5112aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa5112aa_as.fasta.gff,5072,84,800,60,0,21,376,69,33,11,122,10,73
esc_pa5112aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR6051936_trimmed.velvet.gff,5033,84,807,57,0,22,363,69,34,11,121,10,74
esc_pa5111aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa5111aa_as.fasta.gff,5046,72,775,63,0,10,382,75,33,11,120,10,66
esc_pa5110aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR6051934_trimmed.velvet.gff,5167,82,835,67,0,38,346,72,47,11,129,12,71
esc_pa5110aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa5110aa_as.fasta.gff,5166,80,837,68,0,38,344,72,47,11,129,12,70
esc_pa5109aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa5109aa_as.fasta.gff,5057,88,765,56,0,10,427,76,26,11,122,10,67
esc_pa5109aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR6051933_trimmed.velvet.gff,5059,86,770,61,0,8,424,76,24,11,123,10,69
esc_pa5108aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR6051932_trimmed.velvet.gff,4904,90,730,54,0,7,343,72,29,11,120,12,67
esc_pa5108aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa5108aa_as.fasta.gff,4905,74,730,52,0,7,341,72,29,11,120,12,67
esc_pa5107aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa5107aa_as.fasta.gff,5063,75,768,56,0,22,427,75,34,11,122,10,75
esc_pa5107aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR6051931_trimmed.velvet.gff,5010,76,778,59,0,23,414,74,35,11,122,9,71
esc_pa5106aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa5106aa_as.fasta.gff,4893,70,732,58,0,8,331,72,29,11,120,12,66
esc_pa5106aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR6051930_trimmed.velvet.gff,4888,73,722,58,0,8,336,72,29,11,119,12,67
esc_sa4168aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7249731_trimmed.velvet.gff,4738,75,787,63,0,20,288,59,20,13,112,8,67
esc_sa6592aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7358278_trimmed.velvet.gff,4925,85,852,67,0,10,361,66,34,11,115,9,55
srs2140498,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR5470159_trimmed.velvet.gff,4326,68,661,85,0,5,92,63,22,3,110,9,35
esc_sa6591aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7358277_trimmed.velvet.gff,5014,85,804,64,0,22,392,75,35,11,117,10,74
esc_sa6590aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7358276_trimmed.velvet.gff,4919,77,742,61,0,8,332,72,32,11,121,12,67
esc_sa6589aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7358275_trimmed.velvet.gff,4942,80,740,57,0,10,382,71,30,11,121,10,67
esc_sa6588aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7358274_trimmed.velvet.gff,4946,72,850,62,0,8,346,71,31,10,118,12,62
esc_ba8620aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba8620aa_as.fasta.gff,4771,59,744,73,0,10,234,64,35,11,123,12,43
esc_sa1830aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7179832_trimmed.velvet.gff,4874,75,814,57,0,56,269,70,39,11,110,10,41
esc_sa5698aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7285438_trimmed.velvet.gff,4837,78,708,52,0,18,376,75,22,12,115,10,62
esc_sa5699aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7285439_trimmed.velvet.gff,4927,83,771,59,0,21,352,68,33,11,117,10,65
esc_sa5696aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7285436_trimmed.velvet.gff,5208,78,876,71,0,72,381,81,46,11,117,10,54
esc_sa5697aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7285437_trimmed.velvet.gff,4665,79,882,57,0,8,265,57,27,9,103,6,43
esc_sa5693aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7285431_trimmed.velvet.gff,4783,73,841,66,0,64,246,58,35,4,104,11,43
esc_sa5694aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7285433_trimmed.velvet.gff,5003,94,876,52,0,58,298,61,36,12,109,9,44
esc_sa4963aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7251474_trimmed.velvet.gff,4962,78,739,62,0,12,353,75,32,11,124,11,66
esc_na3128aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_na3128aa_as.fasta.gff,4944,74,749,45,0,43,380,78,36,11,114,11,45
esc_na3127aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_na3127aa_as.fasta.gff,4939,72,747,45,0,42,380,78,36,11,114,11,45
esc_na3126aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_na3126aa_as.fasta.gff,4941,72,751,45,0,43,378,78,36,11,114,11,45
esc_sa6574aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7358056_trimmed.velvet.gff,5248,77,1014,64,0,82,289,74,47,12,109,8,67
esc_sa6573aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7358055_trimmed.velvet.gff,5052,82,866,66,0,37,331,72,49,12,109,14,41
esc_sa6572aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7358054_trimmed.velvet.gff,4680,74,774,67,0,42,272,54,31,21,106,9,57
esc_sa6571aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7358052_trimmed.velvet.gff,4501,81,693,85,1,6,282,51,25,12,116,9,24
srs1800709,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR5023908_trimmed.velvet.gff,4970,86,792,59,0,11,382,66,34,10,120,9,62
esc_ja8834aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR5023909_trimmed.velvet.gff,5008,86,781,64,0,11,394,69,34,11,118,9,64
esc_ja8834aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja8834aa_as.fasta.gff,5051,69,777,58,0,11,395,69,34,11,121,10,67
esc_ia2232aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ia2232aa_as.fasta.gff,4775,73,720,71,0,35,269,69,36,10,116,8,54
esc_ha8664aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ha8664aa_as.fasta.gff,4796,64,762,65,0,4,291,69,17,3,110,8,48
esc_ha8665aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ha8665aa_as.fasta.gff,4619,70,714,52,0,19,221,63,20,3,111,8,56
esc_sa9280aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7495424_trimmed.velvet.gff,5123,89,796,63,0,22,440,75,33,11,121,10,77
esc_sa9281aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7495425_trimmed.velvet.gff,4978,82,877,64,0,11,348,68,32,9,116,10,66
esc_sa9282aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7495426_trimmed.velvet.gff,5136,84,794,73,0,23,399,78,37,11,130,10,75
esc_sa9283aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7495427_trimmed.velvet.gff,5118,84,805,61,0,26,372,75,41,11,122,12,72
esc_ka3868aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ka3868aa_as.fasta.gff,4973,70,752,62,0,23,320,72,37,11,120,12,69
esc_ja8831aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR5023906_trimmed.velvet.gff,4897,78,803,62,0,10,336,73,31,11,120,10,63
esc_ja8831aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja8831aa_as.fasta.gff,4940,72,745,53,0,9,333,75,30,11,121,11,68
esc_ja8832aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja8832aa_as.fasta.gff,4979,79,763,59,0,10,356,69,32,11,122,10,66
esc_ja8832aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR5023907_trimmed.velvet.gff,4955,86,776,63,0,11,347,69,33,11,119,10,67
esc_pa5280aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa5280aa_as.fasta.gff,5375,62,867,71,0,29,353,75,44,11,124,11,50
esc_pa5280aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR6052112_trimmed.velvet.gff,6380,90,1147,80,0,31,367,80,44,39,153,12,51
esc_ga6947aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ga6947aa_as.fasta.gff,4540,58,694,46,0,7,239,78,20,8,112,12,44
esc_sa5093aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7277726_trimmed.velvet.gff,5261,87,842,64,0,45,415,79,47,11,121,10,83
esc_sa5094aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7277729_trimmed.velvet.gff,4916,79,805,75,0,54,340,47,52,16,111,11,70
9776_2#49,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/murray/9776_2#49.gff,4190,78,586,35,0,1,92,73,10,6,108,9,20
esc_pa5281aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa5281aa_as.fasta.gff,5004,64,774,60,0,10,349,75,32,11,121,10,67
esc_pa5281aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR6052113_trimmed.velvet.gff,4920,77,892,61,0,10,332,73,31,9,115,7,54
esc_ba7509aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba7509aa_as.fasta.gff,4789,69,728,66,0,52,252,60,36,3,121,9,44
esc_ca2153aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca2153aa_as.fasta.gff,4841,74,724,79,0,17,333,54,37,3,113,9,39
esc_ca4929aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca4929aa_as.fasta.gff,4888,68,747,79,0,24,329,54,41,3,113,9,47
esc_ba0468aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba0468aa_as.fasta.gff,4968,69,771,89,0,37,351,60,34,3,114,9,34
srs3528740,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7501002_trimmed.velvet.gff,4648,70,805,34,0,22,147,66,28,14,115,8,55
esc_ba2034aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba2034aa_as.fasta.gff,4784,61,730,66,0,53,249,60,37,3,120,9,44
esc_ca5614aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca5614aa_as.fasta.gff,3645,59,507,16,0,1,59,31,6,4,106,7,14
15056_3#55,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/15056_3#55.gff,4858,78,787,74,0,42,291,47,36,3,111,9,50
esc_pa5282aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR6052114_trimmed.velvet.gff,4953,75,761,58,0,7,375,68,25,11,122,9,68
esc_pa5282aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa5282aa_as.fasta.gff,4951,69,757,56,0,6,366,67,24,11,125,10,66
esc_ba8870aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba8870aa_as.fasta.gff,4943,69,732,50,0,10,367,75,30,11,122,9,67
11657_7#26,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11657_7#26.gff,4668,83,711,81,0,3,210,74,18,3,113,8,40
15056_3#57,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/15056_3#57.gff,4745,75,714,82,0,5,302,54,28,3,111,9,28
15056_3#56,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/15056_3#56.gff,4724,76,706,81,0,3,292,54,31,3,111,9,39
esc_sa5201aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7277894_trimmed.velvet.gff,5134,94,857,105,0,31,385,74,51,11,110,14,39
esc_ca0831aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca0831aa_as.fasta.gff,5096,74,787,63,0,29,397,69,36,11,126,10,70
esc_ba5782aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba5782aa_as.fasta.gff,5346,64,907,71,0,23,410,75,46,11,134,11,67
esc_ca1529aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca1529aa_as.fasta.gff,5431,74,910,74,0,30,492,76,41,11,138,10,76
esc_aa8518aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_aa8518aa_as.fasta.gff,5212,81,809,64,0,23,463,69,35,11,125,10,75
esc_ra4012aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ra4012aa_as.fasta.gff,4225,70,607,26,0,5,105,75,13,10,107,10,44
esc_ca4873aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca4873aa_as.fasta.gff,5141,74,789,70,0,22,419,69,36,11,122,10,75
esc_ca1412aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca1412aa_as.fasta.gff,5367,76,915,70,0,23,418,75,46,11,135,11,67
esc_ca6216aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca6216aa_as.fasta.gff,4901,78,729,63,0,9,320,69,29,11,123,10,66
esc_ba0863aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba0863aa_as.fasta.gff,4963,70,782,48,0,6,366,69,21,11,120,10,57
esc_ra1854aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ra1854aa_as.fasta.gff,5291,89,781,84,1,42,469,73,43,12,118,10,50
esc_sa6093aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7290930_trimmed.velvet.gff,4560,76,721,58,0,38,216,64,35,11,114,11,48
15795_1#44,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/15795_1#44.gff,4759,75,734,76,0,27,264,54,38,3,110,9,47
15795_1#45,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/15795_1#45.gff,4765,76,736,76,0,27,267,52,38,3,110,9,47
esc_sa2231aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7186905_trimmed.velvet.gff,4929,68,959,65,0,73,264,58,38,3,108,10,47
esc_sa2230aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7186903_trimmed.velvet.gff,5060,84,940,90,0,33,342,72,48,12,110,14,42
esc_ha8857aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ha8857aa_as.fasta.gff,4519,76,647,29,0,33,262,68,25,11,110,9,37
esc_ha8858aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ha8858aa_as.fasta.gff,5077,78,750,79,0,7,458,69,28,11,113,10,62
esc_ra7277aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ra7277aa_as.fasta.gff,5079,75,785,61,0,25,367,75,41,11,120,9,58
esc_ra7277aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR6825015_trimmed.velvet.gff,5044,79,791,63,0,24,369,74,38,11,119,9,53
esc_ra7276aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ra7276aa_as.fasta.gff,4987,64,769,59,0,10,349,75,33,11,122,10,67
esc_ra7276aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR6825014_trimmed.velvet.gff,4960,80,768,60,0,9,361,75,32,11,122,9,51
15056_3#37,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/15056_3#37.gff,4798,77,729,79,0,7,303,54,31,3,112,9,39
srs1789039,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR4897263_trimmed.velvet.gff,5154,87,824,64,0,22,425,74,32,11,123,10,77
15056_3#35,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/15056_3#35.gff,4773,72,714,81,0,5,301,54,31,3,112,9,39
esc_ha8859aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ha8859aa_as.fasta.gff,5326,74,823,76,1,52,496,75,47,11,116,10,57
15056_3#32,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/15056_3#32.gff,4728,74,700,81,0,2,291,54,29,3,111,9,39
15056_3#31,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/15056_3#31.gff,4723,73,715,78,0,10,260,54,32,3,111,9,47
15056_3#30,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/15056_3#30.gff,4820,73,736,81,0,13,296,54,33,3,112,9,47
esc_sa6111aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7290990_trimmed.velvet.gff,4944,71,810,61,0,12,358,70,33,11,115,9,44
esc_sa6112aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7290992_trimmed.velvet.gff,4959,85,741,57,0,9,367,73,31,11,122,12,68
esc_sa9065aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7474036_trimmed.velvet.gff,5033,79,1106,65,0,8,355,70,30,11,112,7,47
esc_sa9066aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7474037_trimmed.velvet.gff,5478,72,1906,63,0,60,293,70,34,9,94,6,40
esc_sa9064aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7474034_trimmed.velvet.gff,5368,73,1796,41,0,13,348,69,18,11,90,6,59
esc_sa9068aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7474039_trimmed.velvet.gff,4881,70,989,76,0,52,299,47,53,14,102,10,54
esc_ra3733aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ra3733aa_as.fasta.gff,4745,81,720,57,0,40,274,46,34,3,110,9,42
esc_pa5319aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa5319aa_as.fasta.gff,4990,59,765,62,0,9,357,75,32,11,122,10,68
esc_pa5319aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR6052179_trimmed.velvet.gff,4902,85,877,68,0,10,339,72,31,10,116,9,51
39641_b02,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/nctc/annotation/39641_B02_contigs_pacbio.fa.gff,4451,88,636,147,0,2,216,59,10,14,108,9,25
esc_la5457aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_la5457aa_as.fasta.gff,5069,75,775,68,0,10,387,76,30,11,122,9,67
39641_h01,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/nctc/annotation/39641_H01_contigs_pacbio.fa.gff,4772,89,690,73,0,2,318,79,15,11,106,10,46
